'03402',DNR BGP SPL    ,22,BUP ,BARIARPUR      ,'21:12:00','21:13:00'
'03402',DNR BGP SPL    ,23,KPRD,KALYANPUR ROAD ,'21:22:00','21:23:00'
'03402',DNR BGP SPL    ,24,SGG ,SULTANGANJ     ,'21:37:00','21:38:00'
'03402',DNR BGP SPL    ,25,AKN ,AKBARNAGAR     ,'21:48:00','21:49:00'
'03402',DNR BGP SPL    ,26,NAT ,NATHNAGAR      ,'21:59:00','22:00:00'
'03402',DNR BGP SPL    ,27,BGP ,BHAGALPUR      ,'22:25:00','00:00:00'
'04401',ANVT SVDK SPL  ,1,ANVT,ANAND VIHAR TRM,'00:00:00','21:00:00'
'04401',ANVT SVDK SPL  ,2,GZB ,GHAZIABAD      ,'21:35:00','21:37:00'
'04401',ANVT SVDK SPL  ,3,MTC ,MEERUT CITY    ,'22:30:00','22:40:00'
'04401',ANVT SVDK SPL  ,4,MOZ ,MUZAFFARNAGAR  ,'23:43:00','23:45:00'
'04401',ANVT SVDK SPL  ,5,SRE ,SAHARANPUR     ,'01:00:00','01:05:00'
'04401',ANVT SVDK SPL  ,6,UMB ,AMBALA CANT JN ,'02:25:00','02:33:00'
'04401',ANVT SVDK SPL  ,7,LDH ,LUDHIANA JN    ,'04:25:00','04:35:00'
'04401',ANVT SVDK SPL  ,8,JRC ,JALANDHAR CANT ,'05:35:00','05:40:00'
'04401',ANVT SVDK SPL  ,9,PTKC,PATHANKOT CANTT,'07:25:00','07:30:00'
'04401',ANVT SVDK SPL  ,10,JAT ,JAMMU TAWI     ,'09:45:00','09:55:00'
'04401',ANVT SVDK SPL  ,11,UHP ,UDHAMPUR       ,'11:40:00','11:45:00'
'04401',ANVT SVDK SPL  ,12,SVDK,SHMATA VD KATRA,'12:20:00','00:00:00'
'04402',SVDK ANVT SPL  ,1,SVDK,SHMATA VD KATRA,'00:00:00','14:10:00'
'04402',SVDK ANVT SPL  ,2,UHP ,UDHAMPUR       ,'14:35:00','14:40:00'
'04402',SVDK ANVT SPL  ,3,JAT ,JAMMU TAWI     ,'15:40:00','15:50:00'
'04402',SVDK ANVT SPL  ,4,PTKC,PATHANKOT CANTT,'18:05:00','18:10:00'
'04402',SVDK ANVT SPL  ,5,JRC ,JALANDHAR CANT ,'20:35:00','20:40:00'
'04402',SVDK ANVT SPL  ,6,LDH ,LUDHIANA JN    ,'21:40:00','21:50:00'
'04402',SVDK ANVT SPL  ,7,UMB ,AMBALA CANT JN ,'23:50:00','23:58:00'
'04402',SVDK ANVT SPL  ,8,SRE ,SAHARANPUR     ,'02:00:00','02:05:00'
'04402',SVDK ANVT SPL  ,9,MOZ ,MUZAFFARNAGAR  ,'03:40:00','03:42:00'
'04402',SVDK ANVT SPL  ,10,MTC ,MEERUT CITY    ,'04:28:00','04:33:00'
'04402',SVDK ANVT SPL  ,11,GZB ,GHAZIABAD      ,'05:25:00','05:27:00'
'04402',SVDK ANVT SPL  ,12,ANVT,ANAND VIHAR TRM,'06:00:00','00:00:00'
'04403',LKO ANVT SPL   ,1,LKO ,LUCKNOW NR     ,'00:00:00','06:50:00'
'04403',LKO ANVT SPL   ,2,BE  ,BAREILLY       ,'10:40:00','10:42:00'
'04403',LKO ANVT SPL   ,3,MB  ,MORADABAD      ,'13:00:00','13:05:00'
'04403',LKO ANVT SPL   ,4,GZB ,GHAZIABAD      ,'15:15:00','15:17:00'
'04403',LKO ANVT SPL   ,5,ANVT,ANAND VIHAR TRM,'15:50:00','00:00:00'
'04404',ANVT LKO SPL   ,1,ANVT,ANAND VIHAR TRM,'00:00:00','19:35:00'
'04404',ANVT LKO SPL   ,2,GZB ,GHAZIABAD      ,'20:05:00','20:07:00'
'04404',ANVT LKO SPL   ,3,MB  ,MORADABAD      ,'22:35:00','22:40:00'
'04404',ANVT LKO SPL   ,4,BE  ,BAREILLY       ,'00:05:00','00:07:00'
'04404',ANVT LKO SPL   ,5,LKO ,LUCKNOW NR     ,'04:40:00','00:00:00'
'04405',LKO NDLS SPL   ,1,LKO ,LUCKNOW NR     ,'00:00:00','06:50:00'
'04405',LKO NDLS SPL   ,2,BE  ,BAREILLY       ,'10:40:00','10:42:00'
'04405',LKO NDLS SPL   ,3,MB  ,MORADABAD      ,'13:00:00','13:05:00'
'04405',LKO NDLS SPL   ,4,GZB ,GHAZIABAD      ,'15:15:00','15:17:00'
'04405',LKO NDLS SPL   ,5,NDLS,NEW DELHI      ,'16:00:00','00:00:00'
'04406',NDLS LKO SPL   ,1,NDLS,NEW DELHI      ,'00:00:00','19:25:00'
'04406',NDLS LKO SPL   ,2,GZB ,GHAZIABAD      ,'20:05:00','20:07:00'
'04406',NDLS LKO SPL   ,3,MB  ,MORADABAD      ,'22:35:00','22:40:00'
'04406',NDLS LKO SPL   ,4,BE  ,BAREILLY       ,'00:05:00','00:07:00'
'04406',NDLS LKO SPL   ,5,LKO ,LUCKNOW NR     ,'04:40:00','00:00:00'
'04407',DLI SPL        ,1,DBG ,DARBHANGA JN   ,'00:00:00','12:00:00'
'04407',DLI SPL        ,2,SPJ ,SAMASTIPUR JN  ,'13:00:00','13:20:00'
'04407',DLI SPL        ,3,MFP ,MUZAFFARPUR JN ,'14:30:00','14:35:00'
'04407',DLI SPL        ,4,HJP ,HAJIPUR JN     ,'15:30:00','15:35:00'
'04407',DLI SPL        ,5,CPR ,CHHAPRA        ,'17:30:00','17:35:00'
'04407',DLI SPL        ,6,SV  ,SIWAN JN       ,'18:35:00','18:40:00'
'04407',DLI SPL        ,7,DEOS,DEORIA SADAR   ,'19:25:00','19:30:00'
'04407',DLI SPL        ,8,GKP ,GORAKHPUR JN   ,'20:25:00','20:35:00'
'04407',DLI SPL        ,9,BST ,BASTI          ,'21:30:00','21:35:00'
'04407',DLI SPL        ,10,GD  ,GONDA JN       ,'23:30:00','23:35:00'
'04407',DLI SPL        ,11,LKO ,LUCKNOW NR     ,'02:25:00','02:35:00'
'04407',DLI SPL        ,12,BE  ,BAREILLY       ,'07:02:00','07:04:00'
'04407',DLI SPL        ,13,MB  ,MORADABAD      ,'09:40:00','09:50:00'
'04407',DLI SPL        ,14,DLI ,DELHI          ,'12:40:00','00:00:00'
'04408',DLI DBG SPL    ,1,DLI ,DELHI          ,'00:00:00','11:15:00'
'04408',DLI DBG SPL    ,2,MB  ,MORADABAD      ,'13:55:00','14:00:00'
'04408',DLI DBG SPL    ,3,BE  ,BAREILLY       ,'15:19:00','15:21:00'
'04408',DLI DBG SPL    ,4,LKO ,LUCKNOW NR     ,'18:40:00','18:50:00'
'04408',DLI DBG SPL    ,5,GD  ,GONDA JN       ,'21:00:00','21:05:00'
'04408',DLI DBG SPL    ,6,BST ,BASTI          ,'22:25:00','22:30:00'
'04408',DLI DBG SPL    ,7,GKP ,GORAKHPUR JN   ,'00:05:00','00:15:00'
'04408',DLI DBG SPL    ,8,DEOS,DEORIA SADAR   ,'01:05:00','01:10:00'
'04408',DLI DBG SPL    ,9,SV  ,SIWAN JN       ,'02:00:00','02:05:00'
'04408',DLI DBG SPL    ,10,CPR ,CHHAPRA        ,'03:40:00','03:45:00'
'04408',DLI DBG SPL    ,11,HJP ,HAJIPUR JN     ,'04:40:00','04:45:00'
'04408',DLI DBG SPL    ,12,MFP ,MUZAFFARPUR JN ,'05:40:00','05:45:00'
'04408',DLI DBG SPL    ,13,SPJ ,SAMASTIPUR JN  ,'06:30:00','06:50:00'
'04408',DLI DBG SPL    ,14,DBG ,DARBHANGA JN   ,'08:30:00','00:00:00'
'04413',DEE SVDK SPL   ,1,DEE ,DELHI S ROHILLA,'00:00:00','22:55:00'
'04413',DEE SVDK SPL   ,2,ROK ,ROHTAK JN      ,'00:14:00','00:16:00'
'04413',DEE SVDK SPL   ,3,JIND,JIND JN        ,'01:05:00','01:07:00'
'04413',DEE SVDK SPL   ,4,NRW ,NARWANA JN     ,'01:35:00','01:37:00'
'04413',DEE SVDK SPL   ,5,JHL ,JAKHAL JN      ,'02:13:00','02:15:00'
'04413',DEE SVDK SPL   ,6,DUI ,DHURI JN       ,'03:30:00','03:35:00'
'04413',DEE SVDK SPL   ,7,LDH ,LUDHIANA JN    ,'04:53:00','05:03:00'
'04413',DEE SVDK SPL   ,8,JRC ,JALANDHAR CANT ,'06:00:00','06:02:00'
'04413',DEE SVDK SPL   ,9,PTKC,PATHANKOT CANTT,'08:10:00','08:15:00'
'04413',DEE SVDK SPL   ,10,JAT ,JAMMU TAWI     ,'10:25:00','10:40:00'
'04413',DEE SVDK SPL   ,11,UHP ,UDHAMPUR       ,'11:55:00','12:00:00'
'04413',DEE SVDK SPL   ,12,SVDK,SHMATA VD KATRA,'12:45:00','00:00:00'
'04414',SVDK DEE SPL   ,1,SVDK,SHMATA VD KATRA,'00:00:00','16:00:00'
'04414',SVDK DEE SPL   ,2,UHP ,UDHAMPUR       ,'16:30:00','16:35:00'
'04414',SVDK DEE SPL   ,3,JAT ,JAMMU TAWI     ,'17:35:00','17:45:00'
'04414',SVDK DEE SPL   ,4,PTKC,PATHANKOT CANTT,'19:45:00','19:50:00'
'04414',SVDK DEE SPL   ,5,JRC ,JALANDHAR CANT ,'21:43:00','21:45:00'
'04414',SVDK DEE SPL   ,6,LDH ,LUDHIANA JN    ,'23:05:00','23:15:00'
'04414',SVDK DEE SPL   ,7,DUI ,DHURI JN       ,'00:20:00','00:25:00'
'04414',SVDK DEE SPL   ,8,JHL ,JAKHAL JN      ,'02:05:00','02:10:00'
'04414',SVDK DEE SPL   ,9,NRW ,NARWANA JN     ,'02:50:00','02:52:00'
'04414',SVDK DEE SPL   ,10,JIND,JIND JN        ,'03:25:00','03:27:00'
'04414',SVDK DEE SPL   ,11,ROK ,ROHTAK JN      ,'04:40:00','04:42:00'
'04414',SVDK DEE SPL   ,12,DEE ,DELHI S ROHILLA,'07:00:00','00:00:00'
'04415',BJU NDLS AC SPL,1,BJU ,BARAUNI JN     ,'00:00:00','21:35:00'
'04415',BJU NDLS AC SPL,2,SPJ ,SAMASTIPUR JN  ,'22:30:00','22:35:00'
'04415',BJU NDLS AC SPL,3,MFP ,MUZAFFARPUR JN ,'23:20:00','23:25:00'
'04415',BJU NDLS AC SPL,4,HJP ,HAJIPUR JN     ,'00:15:00','00:20:00'
'04415',BJU NDLS AC SPL,5,CPR ,CHHAPRA        ,'02:15:00','02:20:00'
'04415',BJU NDLS AC SPL,6,SV  ,SIWAN JN       ,'03:10:00','03:15:00'
'04415',BJU NDLS AC SPL,7,DEOS,DEORIA SADAR   ,'04:10:00','04:15:00'
'04415',BJU NDLS AC SPL,8,GKP ,GORAKHPUR JN   ,'05:15:00','05:25:00'
'04415',BJU NDLS AC SPL,9,BST ,BASTI          ,'06:40:00','06:45:00'
'04415',BJU NDLS AC SPL,10,GD  ,GONDA JN       ,'07:50:00','07:55:00'
'04415',BJU NDLS AC SPL,11,LKO ,LUCKNOW NR     ,'10:55:00','11:05:00'
'04415',BJU NDLS AC SPL,12,BE  ,BAREILLY       ,'16:00:00','16:02:00'
'04415',BJU NDLS AC SPL,13,MB  ,MORADABAD      ,'17:30:00','17:40:00'
'04415',BJU NDLS AC SPL,14,NDLS,NEW DELHI      ,'22:10:00','00:00:00'
'04416',NDLS BJU AC  SP,1,NDLS,NEW DELHI      ,'00:00:00','19:25:00'
'04416',NDLS BJU AC  SP,2,MB  ,MORADABAD      ,'22:35:00','22:45:00'
'04416',NDLS BJU AC  SP,3,BE  ,BAREILLY       ,'00:15:00','00:17:00'
'04416',NDLS BJU AC  SP,4,LKO ,LUCKNOW NR     ,'04:00:00','04:10:00'
'04416',NDLS BJU AC  SP,5,GD  ,GONDA JN       ,'06:30:00','06:35:00'
'04416',NDLS BJU AC  SP,6,BST ,BASTI          ,'07:40:00','07:45:00'
'04416',NDLS BJU AC  SP,7,GKP ,GORAKHPUR JN   ,'09:35:00','09:45:00'
'04416',NDLS BJU AC  SP,8,DEOS,DEORIA SADAR   ,'10:40:00','10:45:00'
'04416',NDLS BJU AC  SP,9,SV  ,SIWAN JN       ,'12:00:00','12:05:00'
'04416',NDLS BJU AC  SP,10,CPR ,CHHAPRA        ,'13:15:00','13:20:00'
'04416',NDLS BJU AC  SP,11,HJP ,HAJIPUR JN     ,'14:20:00','14:25:00'
'04416',NDLS BJU AC  SP,12,MFP ,MUZAFFARPUR JN ,'15:35:00','15:40:00'
'04416',NDLS BJU AC  SP,13,SPJ ,SAMASTIPUR JN  ,'16:50:00','16:55:00'
'04416',NDLS BJU AC  SP,14,BJU ,BARAUNI JN     ,'18:00:00','00:00:00'
'04735',BKN HW SPL     ,1,BKN ,BIKANER JN     ,'00:00:00','19:45:00'
'04735',BKN HW SPL     ,2,NPS ,NAPASAR        ,'20:10:00','20:12:00'
'04735',BKN HW SPL     ,3,SDF ,SUDSAR         ,'20:30:00','20:32:00'
'04735',BKN HW SPL     ,4,SDGH,SRI DUNGARGARH ,'20:51:00','20:53:00'
'04735',BKN HW SPL     ,5,RJR ,RAJALDESAR     ,'21:27:00','21:29:00'
'04735',BKN HW SPL     ,6,RTGH,RATANGARH JN   ,'21:50:00','21:55:00'
'04735',BKN HW SPL     ,7,CUR ,CHURU          ,'22:30:00','22:40:00'
'04735',BKN HW SPL     ,8,SDLP,SADULPUR JN    ,'23:30:00','23:35:00'
'04735',BKN HW SPL     ,9,LHU ,LOHARU         ,'00:13:00','00:15:00'
'04735',BKN HW SPL     ,10,MHRG,MAHENDRAGARH   ,'00:44:00','00:46:00'
'04735',BKN HW SPL     ,11,RE  ,REWARI         ,'01:43:00','01:45:00'
'04735',BKN HW SPL     ,12,DLI ,DELHI          ,'03:25:00','03:40:00'
'04735',BKN HW SPL     ,13,DSA ,DELHI SHAHDARA ,'04:00:00','04:02:00'
'04735',BKN HW SPL     ,14,BTU ,BARAUT         ,'05:16:00','05:18:00'
'04735',BKN HW SPL     ,15,SMQL,SHAMLI         ,'06:25:00','06:30:00'
'04735',BKN HW SPL     ,16,TPZ ,TAPRI          ,'08:06:00','08:10:00'
'04735',BKN HW SPL     ,17,RK  ,ROORKEE        ,'08:37:00','08:39:00'
'04735',BKN HW SPL     ,18,HW  ,HARIDWAR JN    ,'10:25:00','00:00:00'
'04736',HW BKN SPL     ,1,HW  ,HARIDWAR JN    ,'00:00:00','19:50:00'
'04736',HW BKN SPL     ,2,RK  ,ROORKEE        ,'20:42:00','20:44:00'
'04736',HW BKN SPL     ,3,TPZ ,TAPRI          ,'21:38:00','21:40:00'
'04736',HW BKN SPL     ,4,SMQL,SHAMLI         ,'22:48:00','22:53:00'
'04736',HW BKN SPL     ,5,BTU ,BARAUT         ,'23:40:00','23:42:00'
'04736',HW BKN SPL     ,6,DSA ,DELHI SHAHDARA ,'00:56:00','00:58:00'
'04736',HW BKN SPL     ,7,DLI ,DELHI          ,'01:25:00','01:40:00'
'04736',HW BKN SPL     ,8,RE  ,REWARI         ,'03:17:00','03:20:00'
'04736',HW BKN SPL     ,9,MHRG,MAHENDRAGARH   ,'04:07:00','04:09:00'
'04736',HW BKN SPL     ,10,LHU ,LOHARU         ,'04:38:00','04:40:00'
'04736',HW BKN SPL     ,11,SDLP,SADULPUR JN    ,'05:20:00','05:25:00'
'04736',HW BKN SPL     ,12,CUR ,CHURU          ,'06:10:00','06:15:00'
'04736',HW BKN SPL     ,13,RTGH,RATANGARH JN   ,'06:50:00','06:55:00'
'04736',HW BKN SPL     ,14,RJR ,RAJALDESAR     ,'07:10:00','07:12:00'
'04736',HW BKN SPL     ,15,SDGH,SRI DUNGARGARH ,'07:58:00','08:00:00'
'04736',HW BKN SPL     ,16,SDF ,SUDSAR         ,'08:19:00','08:21:00'
'04736',HW BKN SPL     ,17,NPS ,NAPASAR        ,'08:38:00','08:40:00'
'04736',HW BKN SPL     ,18,BKN ,BIKANER JN     ,'09:40:00','00:00:00'
'04801',JU JSMSPL      ,1,JU  ,JODHPUR JN     ,'00:00:00','16:45:00'
'04801',JU JSMSPL      ,2,RKB ,RAIKA BAGH     ,'17:02:00','17:05:00'
'04801',JU JSMSPL      ,3,MMY ,MARWAR MATHANYA,'17:21:00','17:23:00'
'04801',JU JSMSPL      ,4,TIW ,TIVARI         ,'17:33:00','17:35:00'
'04801',JU JSMSPL      ,5,OSN ,OSIYAN         ,'17:53:00','17:56:00'
'04801',JU JSMSPL      ,6,MWT ,MARWAR LOHWAT  ,'18:32:00','18:34:00'
'04801',JU JSMSPL      ,7,PLCJ,PHALODI JN     ,'18:59:00','19:04:00'
'04801',JU JSMSPL      ,8,RDRA,RAMDEVRA       ,'20:00:00','20:03:00'
'04801',JU JSMSPL      ,9,AQG ,ASHAPURA GOMAT ,'20:11:00','20:13:00'
'04801',JU JSMSPL      ,10,SBLT,SHRIBDRYA LATHI,'20:41:00','20:43:00'
'04801',JU JSMSPL      ,11,JSM ,JAISALMER      ,'22:20:00','00:00:00'
'04802',JSM JU SPL     ,1,JSM ,JAISALMER      ,'00:00:00','00:45:00'
'04802',JSM JU SPL     ,2,SBLT,SHRIBDRYA LATHI,'01:31:00','01:33:00'
'04802',JSM JU SPL     ,3,AQG ,ASHAPURA GOMAT ,'02:02:00','02:04:00'
'04802',JSM JU SPL     ,4,RDRA,RAMDEVRA       ,'02:12:00','02:15:00'
'04802',JSM JU SPL     ,5,PLCJ,PHALODI JN     ,'03:40:00','03:45:00'
'04802',JSM JU SPL     ,6,MWT ,MARWAR LOHWAT  ,'04:10:00','04:15:00'
'04802',JSM JU SPL     ,7,OSN ,OSIYAN         ,'04:46:00','04:49:00'
'04802',JSM JU SPL     ,8,TIW ,TIVARI         ,'05:06:00','05:08:00'
'04802',JSM JU SPL     ,9,MMY ,MARWAR MATHANYA,'05:40:00','05:42:00'
'04802',JSM JU SPL     ,10,RKB ,RAIKA BAGH     ,'06:19:00','06:21:00'
'04802',JSM JU SPL     ,11,JU  ,JODHPUR JN     ,'07:00:00','00:00:00'
'04923',LKO NLDM SF SPL,1,LKO ,LUCKNOW NR     ,'00:00:00','18:25:00'
'04923',LKO NLDM SF SPL,2,BE  ,BAREILLY       ,'22:18:00','22:20:00'
'04923',LKO NLDM SF SPL,3,MB  ,MORADABAD      ,'00:40:00','00:50:00'
'04923',LKO NLDM SF SPL,4,SRE ,SAHARANPUR     ,'03:35:00','03:40:00'
'04923',LKO NLDM SF SPL,5,JUD ,JAGADHRI       ,'04:08:00','04:10:00'
'04923',LKO NLDM SF SPL,6,UMB ,AMBALA CANT JN ,'04:55:00','05:00:00'
'04923',LKO NLDM SF SPL,7,CDG ,CHANDIGARH     ,'06:05:00','06:15:00'
'04923',LKO NLDM SF SPL,8,RPAR,RUPNAGAR       ,'07:45:00','07:47:00'
'04923',LKO NLDM SF SPL,9,NLDM,NANGAL DAM     ,'08:50:00','00:00:00'
'04924',NLDM LKO SF SPL,1,NLDM,NANGAL DAM     ,'00:00:00','23:45:00'
'04924',NLDM LKO SF SPL,2,RPAR,RUPNAGAR       ,'00:50:00','00:52:00'
'04924',NLDM LKO SF SPL,3,CDG ,CHANDIGARH     ,'02:15:00','02:20:00'
'04924',NLDM LKO SF SPL,4,UMB ,AMBALA CANT JN ,'03:05:00','03:10:00'
'04924',NLDM LKO SF SPL,5,JUD ,JAGADHRI       ,'03:53:00','03:55:00'
'04924',NLDM LKO SF SPL,6,SRE ,SAHARANPUR     ,'04:35:00','04:45:00'
'04924',NLDM LKO SF SPL,7,MB  ,MORADABAD      ,'07:45:00','07:55:00'
'04924',NLDM LKO SF SPL,8,BE  ,BAREILLY       ,'09:47:00','09:50:00'
'04924',NLDM LKO SF SPL,9,LKO ,LUCKNOW NR     ,'14:00:00','00:00:00'
'04927',BSB CDG SPECIAL,1,BSB ,VARANASI JN    ,'00:00:00','20:40:00'
'04927',BSB CDG SPECIAL,2,SLN ,SULTANPUR      ,'22:48:00','22:50:00'
'04927',BSB CDG SPECIAL,3,LKO ,LUCKNOW NR     ,'02:10:00','02:25:00'
'04927',BSB CDG SPECIAL,4,BE  ,BAREILLY       ,'07:10:00','07:15:00'
'04927',BSB CDG SPECIAL,5,MB  ,MORADABAD      ,'08:50:00','09:00:00'
'04927',BSB CDG SPECIAL,6,SRE ,SAHARANPUR     ,'11:55:00','12:05:00'
'04927',BSB CDG SPECIAL,7,UMB ,AMBALA CANT JN ,'13:25:00','13:35:00'
'04927',BSB CDG SPECIAL,8,CDG ,CHANDIGARH     ,'14:30:00','00:00:00'
'04928',CDG BSB SPECIAL,1,CDG ,CHANDIGARH     ,'00:00:00','23:15:00'
'04928',CDG BSB SPECIAL,2,UMB ,AMBALA CANT JN ,'00:02:00','00:10:00'
'04928',CDG BSB SPECIAL,3,SRE ,SAHARANPUR     ,'01:45:00','01:55:00'
'04928',CDG BSB SPECIAL,4,MB  ,MORADABAD      ,'05:35:00','05:45:00'
'04928',CDG BSB SPECIAL,5,BE  ,BAREILLY       ,'07:05:00','07:10:00'
'04928',CDG BSB SPECIAL,6,LKO ,LUCKNOW NR     ,'11:15:00','11:30:00'
'04928',CDG BSB SPECIAL,7,SLN ,SULTANPUR      ,'14:12:00','14:14:00'
'04928',CDG BSB SPECIAL,8,BSB ,VARANASI JN    ,'17:30:00','00:00:00'
'04941',LKO SVDK SPL   ,1,LKO ,LUCKNOW NR     ,'00:00:00','17:35:00'
'04941',LKO SVDK SPL   ,2,SPN ,SHAHJEHANPUR   ,'19:55:00','19:57:00'
'04941',LKO SVDK SPL   ,3,MB  ,MORADABAD      ,'22:25:00','22:35:00'
'04941',LKO SVDK SPL   ,4,SRE ,SAHARANPUR     ,'01:35:00','01:45:00'
'04941',LKO SVDK SPL   ,5,JUD ,JAGADHRI       ,'02:13:00','02:15:00'
'04941',LKO SVDK SPL   ,6,UMB ,AMBALA CANT JN ,'03:15:00','03:25:00'
'04941',LKO SVDK SPL   ,7,LDH ,LUDHIANA JN    ,'05:25:00','05:45:00'
'04941',LKO SVDK SPL   ,8,JRC ,JALANDHAR CANT ,'06:28:00','06:33:00'
'04941',LKO SVDK SPL   ,9,PTKC,PATHANKOT CANTT,'08:10:00','08:15:00'
'04941',LKO SVDK SPL   ,10,JAT ,JAMMU TAWI     ,'10:30:00','10:40:00'
'04941',LKO SVDK SPL   ,11,UHP ,UDHAMPUR       ,'12:10:00','12:20:00'
'04941',LKO SVDK SPL   ,12,SVDK,SHMATA VD KATRA,'13:00:00','00:00:00'
'04942',SVDK LKO SPL   ,1,SVDK,SHMATA VD KATRA,'00:00:00','15:30:00'
'04942',SVDK LKO SPL   ,2,UHP ,UDHAMPUR       ,'16:00:00','16:10:00'
'04942',SVDK LKO SPL   ,3,JAT ,JAMMU TAWI     ,'17:20:00','17:30:00'
'04942',SVDK LKO SPL   ,4,PTKC,PATHANKOT CANTT,'19:30:00','19:35:00'
'04942',SVDK LKO SPL   ,5,JRC ,JALANDHAR CANT ,'21:20:00','21:25:00'
'04942',SVDK LKO SPL   ,6,LDH ,LUDHIANA JN    ,'22:35:00','22:55:00'
'04942',SVDK LKO SPL   ,7,UMB ,AMBALA CANT JN ,'01:00:00','01:10:00'
'04942',SVDK LKO SPL   ,8,JUD ,JAGADHRI       ,'01:53:00','01:55:00'
'04942',SVDK LKO SPL   ,9,SRE ,SAHARANPUR     ,'02:35:00','02:45:00'
'04942',SVDK LKO SPL   ,10,MB  ,MORADABAD      ,'06:25:00','06:35:00'
'04942',SVDK LKO SPL   ,11,SPN ,SHAHJEHANPUR   ,'09:23:00','09:25:00'
'04942',SVDK LKO SPL   ,12,LKO ,LUCKNOW NR     ,'12:40:00','00:00:00'
'05010',GKP SGG SPL    ,1,GKP ,GORAKHPUR JN   ,'00:00:00','20:00:00'
'05010',GKP SGG SPL    ,1,SGG ,SULTANGANJ     ,'08:45:00','12:10:00'
'05010',GKP SGG SPL    ,2,CC  ,CHAURI CHAURA  ,'20:25:00','20:27:00'
'05010',GKP SGG SPL    ,2,JAJ ,JHAJHA         ,'16:40:00','16:45:00'
'05010',GKP SGG SPL    ,3,DEOS,DEORIA SADAR   ,'21:08:00','21:13:00'
'05010',GKP SGG SPL    ,3,STL ,SIMULTALA      ,'17:05:00','17:07:00'
'05010',GKP SGG SPL    ,4,BTT ,BHATNI JN      ,'21:35:00','21:40:00'
'05010',GKP SGG SPL    ,4,JSME,JASIDIH JN     ,'17:55:00','00:00:00'
'05010',GKP SGG SPL    ,5,MW  ,MAIRWA         ,'22:08:00','22:10:00'
'05010',GKP SGG SPL    ,6,SV  ,SIWAN JN       ,'22:35:00','22:40:00'
'05010',GKP SGG SPL    ,7,EKMA,EKMA           ,'23:20:00','23:22:00'
'05010',GKP SGG SPL    ,8,CPR ,CHHAPRA        ,'00:20:00','00:30:00'
'05010',GKP SGG SPL    ,9,DGA ,DIGHWARA       ,'01:01:00','01:03:00'
'05010',GKP SGG SPL    ,10,SEE ,SONPUR JN      ,'01:28:00','01:33:00'
'05010',GKP SGG SPL    ,11,HJP ,HAJIPUR JN     ,'01:43:00','01:48:00'
'05010',GKP SGG SPL    ,12,DES ,DESARI         ,'02:18:00','02:20:00'
'05010',GKP SGG SPL    ,13,MNO ,MEHNAR ROAD    ,'02:30:00','02:32:00'
'05010',GKP SGG SPL    ,14,SPP ,SHAHPUR PATOREE,'02:42:00','02:44:00'
'05010',GKP SGG SPL    ,15,MOG ,MOHIUDDINNAGAR ,'02:54:00','02:56:00'
'05010',GKP SGG SPL    ,16,VPDA,VIDYAPATIDHAM  ,'03:06:00','03:08:00'
'05010',GKP SGG SPL    ,17,BCA ,BACHWARA JN    ,'03:40:00','03:42:00'
'05010',GKP SGG SPL    ,18,BJU ,BARAUNI JN     ,'04:15:00','04:25:00'
'05010',GKP SGG SPL    ,19,KIUL,KIUL JN        ,'06:25:00','06:30:00'
'05010',GKP SGG SPL    ,20,AHA ,ABHAIPUR       ,'07:18:00','07:20:00'
'05010',GKP SGG SPL    ,21,JMP ,JAMALPUR JN    ,'07:45:00','07:55:00'
'05010',GKP SGG SPL    ,22,SGG ,SULTANGANJ     ,'08:45:00','00:00:00'
'05027',SUVDHA SPL     ,1,GKP ,GORAKHPUR JN   ,'00:00:00','20:55:00'
'05027',SUVDHA SPL     ,2,KLD ,KHALILABAD     ,'21:35:00','21:37:00'
'05027',SUVDHA SPL     ,3,BST ,BASTI          ,'22:00:00','22:05:00'
'05027',SUVDHA SPL     ,4,GD  ,GONDA JN       ,'23:15:00','23:20:00'
'05027',SUVDHA SPL     ,5,LKO ,LUCKNOW NR     ,'01:55:00','02:05:00'
'05027',SUVDHA SPL     ,6,MB  ,MORADABAD      ,'07:35:00','07:45:00'
'05027',SUVDHA SPL     ,7,ANVT,ANAND VIHAR TRM,'11:00:00','00:00:00'
'05028',SUVIDHA SPL    ,1,ANVT,ANAND VIHAR TRM,'00:00:00','14:00:00'
'05028',SUVIDHA SPL    ,2,MB  ,MORADABAD      ,'17:10:00','17:20:00'
'05028',SUVIDHA SPL    ,3,LKO ,LUCKNOW NR     ,'00:15:00','00:25:00'
'05028',SUVIDHA SPL    ,4,GD  ,GONDA JN       ,'02:35:00','02:40:00'
'05028',SUVIDHA SPL    ,5,BST ,BASTI          ,'03:40:00','03:45:00'
'05028',SUVIDHA SPL    ,6,KLD ,KHALILABAD     ,'04:10:00','04:12:00'
'05028',SUVIDHA SPL    ,7,GKP ,GORAKHPUR JN   ,'05:10:00','00:00:00'
'05065',CPR LJN SPL    ,1,CPR ,CHHAPRA        ,'00:00:00','19:30:00'
'05065',CPR LJN SPL    ,2,SV  ,SIWAN JN       ,'20:25:00','20:30:00'
'05065',CPR LJN SPL    ,3,THE ,THAWE JN       ,'21:15:00','21:20:00'
'05065',CPR LJN SPL    ,4,TOI ,TAMKUHI ROAD   ,'22:05:00','22:07:00'
